,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_decision_function_shape,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,7.291604137420654,0.7168810214874946,1.7489264488220215,0.10299879402927638,0.001,ovo,sigmoid,1000,"{'C': 0.001, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 1000}",0.3914400356665181,0.4004388370817334,0.40082858622475404,0.38040089086859685,0.385980479148181,0.3918177657979567,0.008000992231972716,105
18,17.47787127494812,0.9220077884958859,3.6769972801208497,0.5667937352925831,0.001,ovo,sigmoid,5000,"{'C': 0.001, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 5000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,257
19,16.990568828582763,0.7032738587678893,3.4945695400238037,0.1983353378102304,0.001,ovo,sigmoid,10000,"{'C': 0.001, 'decision_function_shape': 'ovo', 'kernel': 'sigmoid', 'max_iter': 10000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,257
20,0.405914306640625,0.05486187626072736,0.08297762870788575,0.01583684357642955,0.001,ovr,linear,100,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 100}",0.4281734978113808,0.43688167787890775,0.43208895949166004,0.43629191321499017,0.4329244163039177,0.4332720929401713,0.003151659055477574,67
21,2.3573723316192625,0.14912451365351317,0.4579805374145508,0.03380511338277341,0.001,ovr,linear,500,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 500}",0.43148222133439873,0.4391201885310291,0.43433133732534923,0.43742597710225034,0.43118536197295154,0.43470901725319583,0.0031563049100875092,63
22,5.2813239097595215,0.383753671367333,1.2841713905334473,0.04817755883903329,0.001,ovr,linear,1000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 1000}",0.43226062773142626,0.43962115232833465,0.4342629482071713,0.43412698412698414,0.4305722288915566,0.43416878825709465,0.0030435243882183712,65
23,19.46702136993408,1.2711371941976024,4.356833744049072,0.787345154544856,0.001,ovr,linear,5000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 5000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,257
24,18.965088176727296,1.2047227065490422,3.9457136154174806,0.42567328417950595,0.001,ovr,linear,10000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'linear', 'max_iter': 10000}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,257
25,0.38718605041503906,0.05499615163558811,0.08178119659423828,0.00935646435807412,0.001,ovr,poly,100,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 100}",0.4386792452830189,0.4397330192383196,0.43885174990169085,0.4392927308447937,0.4392927308447937,0.43916989522252325,0.00037127877549542905,37
26,2.110678863525391,0.13883236942685748,0.4393316268920898,0.028558393713386383,0.001,ovr,poly,500,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 500}",0.4391201885310291,0.4391201885310291,0.4386792452830189,0.4392927308447937,0.4392927308447937,0.43910101680693286,0.00022455951238822082,43
27,5.353886270523072,0.5714773903689319,1.2420897483825684,0.23249387193847135,0.001,ovr,poly,1000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 1000}",0.43806527723161626,0.4397330192383196,0.43885174990169085,0.4392927308447937,0.4392927308447937,0.43904710161224275,0.0005644983321035014,45
28,21.25403552055359,0.651992753895479,4.078890371322632,0.3587219387642044,0.001,ovr,poly,5000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 5000}",0.0035650623885918,0.0035650623885918,0.0,0.0,0.0,0.00142602495543672,0.0017465167506475422,253
29,21.541418743133544,0.7484183382194632,3.7719118118286135,0.1785966463020301,0.001,ovr,poly,10000,"{'C': 0.001, 'decision_function_shape': 'ovr', 'kernel': 'poly', 'max_iter': 10000}",0.0035650623885918,0.0035650623885918,0.0,0.0,0.0,0.00142602495543672,0.0017465167506475422,253
